5668999;42421951;42421946;
5668999;42421946;1251958156;
5668999;1251958156;42421941;
5669013;42422026;4308240257;
5669013;4308240257;246858433;
5669194;4207806919;4158645792;
5669194;4158645792;4158645793;
5669194;4158645793;4158645791;
5669194;4158645791;4158645796;
5669194;4158645796;278608812;
5669194;278608812;4158644579;
5669194;4158644579;278608814;
5669194;278608814;4158645795;
5669194;4158645795;1541938003;
5669194;1541938003;4158644577;
5669194;4158644577;278608815;
5669194;278608815;4158644584;
5669194;4158644584;278608816;
5669206;486819535;4158786458;
5669206;4158786458;4158786452;
5669206;4158786452;4158786443;
5669206;4158786443;278637105;
5669304;246906179;4149974432;
5669304;4149974432;4149974448;
5669304;4149974448;246906180;
5669304;246906180;4149974433;
5669304;4149974433;4149974438;
5669304;4149974438;246906181;
5669304;246906181;4149974446;
5669304;4149974446;246906182;
5669304;246906182;246906183;
5669304;246906183;588720442;
5669304;588720442;4149974437;
5669304;4149974437;4149974455;
5669304;4149974455;4149974434;
5669304;4149974434;3574648568;
5669304;3574648568;4149974436;
5669304;4149974436;4149974443;
5669304;4149974443;246906186;
5669420;278609934;370759316;
5669631;42427239;42427242;
5669633;42427249;1772140794;
5669633;1772140794;42427251;
5669633;42427251;1772140795;
5669633;1772140795;42427254;
5669636;370705004;4143883226;
5669636;4143883226;4143883228;
5669636;4143883228;4143883225;
5669636;4143883225;4143883227;
5669636;4143883227;278640797;
5669636;278640797;1369956654;
5669702;42427953;42427951;
5669745;42428365;42428558;
5669745;42428558;42428552;
5669745;42428552;42428546;
5669745;42428546;42428534;
5669745;42428534;42428529;
5669745;42428529;1251958193;
5669745;1251958193;42428527;
5669745;42428527;42428524;
5669804;42429362;42429354;
5669815;2824895141;42429512;
5669815;42429512;42429507;
5669815;42429507;42429504;
5669826;2821304146;4452680808;
5669826;4452680808;3942249545;
5669882;42430009;42430007;
5669882;42430007;42430004;
5669882;42430004;4742692784;
5669882;4742692784;2821304138;
5669933;42426747;2034011049;
5669933;2034011049;1772058064;
5669933;1772058064;2034011044;
5669933;2034011044;2034011041;
5669933;2034011041;1772096971;
5669933;1772096971;2034011046;
5669933;2034011046;279151954;
5670058;42431992;1541937953;
5670058;1541937953;42431990;
5670058;42431990;526592044;
5670058;526592044;4158807601;
5670058;4158807601;4158807602;
5670058;4158807602;4158807589;
5670058;4158807589;4158807595;
5670058;4158807595;4158807592;
5670070;42432002;42432001;
5670070;42432001;42432000;
5670108;42442088;42432552;
5670108;42432552;3754499017;
5670108;3754499017;42431871;
5670167;42433205;42433212;
5670167;42433212;42433218;
5670168;42433243;42433237;
5670168;42433237;42433231;
5670174;42433330;3784213866;
5670174;3784213866;3784213868;
5670174;3784213868;673008453;
5670205;42426747;1805328848;
5670205;1805328848;42433834;
5670238;42429521;4207000218;
5670238;4207000218;4207000223;
5670238;4207000223;4206997135;
5670238;4206997135;42433715;
5670267;42434410;3381640178;
5670267;3381640178;42428374;
5670267;42428374;42434412;
5670267;42434412;42434413;
5670268;42434418;42434420;
5670299;42434833;42434832;
5670432;3914862593;588546798;
5670515;42436971;42436974;
5670536;1773060097;42437559;
5670536;42437559;4160342482;
5670536;4160342482;4160344089;
5670536;4160344089;3973686299;
5670536;3973686299;4158807593;
5670536;4158807593;588455886;
5670536;588455886;3898690233;
5670536;3898690233;42433537;
5670536;42433537;3898690226;
5670536;3898690226;42435910;
5670536;42435910;4158807596;
5670536;4158807596;4158807590;
